text_part_id,value,word_value,position,ve_ref,idx,subref_value
199,I,I,1,90.t1,1266,I[1]
199,was,was,2,90.t2,1267,was[1]
199,afraid,afraid,3,90.t3,1268,afraid[1]
199,to,to,4,90.t4,1269,to[1]
199,stay,stay,5,90.t5,1270,stay[1]
199,[with],with,6,90.t6,1271,with[1]
199,this,this,7,90.t7,1272,this[1]
199,evil,evil,8,90.t8,1273,evil[1]
199,"man,",man,9,90.t9,1274,man[1]
199,great,great,10,90.t10,1275,great[1]
199,in,in,11,90.t11,1276,in[1]
199,his,his,12,90.t12,1277,his[2]
199,sins,sins,13,90.t13,1278,sins[1]
200,I,I,1,91.t1,1279,I[1]
200,fled,fled,2,91.t2,1280,fled[1]
200,for,for,3,91.t3,1281,for[1]
200,a,a,4,91.t4,1282,a[1]
200,month/months/2,monthmonths2,5,91.t5,1283,monthmonths2[1]
200,months.,months,6,91.t6,1284,months[2]
201,God,God,1,92.t1,1285,God[1]
201,our,our,2,92.t2,1286,our[1]
201,Lord,Lord,3,92.t3,1287,Lord[1]
201,brought,brought,4,92.t4,1288,brought[1]
201,us,us,5,92.t5,1289,us[1]
201,forward,forward,6,92.t6,1290,forward[1]
201,to,to,7,92.t7,1291,to[1]
201,the,the,8,92.t8,1292,the[1]
201,hand,hand,9,92.t9,1293,hand[1]
201,of,of,10,92.t10,1294,of[1]
201,a,a,11,92.t11,1295,a[3]
201,pious,pious,12,92.t12,1296,pious[1]
201,man,man,13,92.t13,1297,man[1]
201,who,who,14,92.t14,1298,who[1]
201,feared,feared,15,92.t15,1299,feared[1]
201,God,God,16,92.t16,1300,God[2]
201,and,and,17,92.t17,1301,and[2]
201,loved,loved,18,92.t18,1302,loved[1]
201,to,to,19,92.t19,1303,to[2]
201,do,do,20,92.t20,1304,do[1]
201,righteous,righteous,21,92.t21,1305,righteous[1]
201,deeds.,deeds,22,92.t22,1306,deeds[1]
202,He,He,1,93.t1,1307,He[1]
202,was,was,2,93.t2,1308,was[1]
202,called,called,3,93.t3,1309,called[1]
202,General,General,4,93.t4,1310,General[1]
202,Jim,Jim,5,93.t5,1311,Jim[1]
202,Owen,Owen,6,93.t6,1312,Owen[1]
203,With,With,1,94.t1,1313,With[1]
203,their,their,2,94.t2,1314,their[1]
203,brother,brother,3,94.t3,1315,brother[1]
203,called,called,4,94.t4,1316,called[1]
203,Col.,Col,5,94.t5,1317,Col[1]
203,John,John,6,94.t6,1318,John[1]
203,Owen,Owen,7,94.t7,1319,Owen[1]
204,These,These,1,95.t1,1320,These[1]
204,are,are,2,95.t2,1321,are[1]
204,two,two,3,95.t3,1322,two[1]
204,pious,pious,4,95.t4,1323,pious[1]
204,men,men,5,95.t5,1324,men[1]
205,I,I,1,96.t1,1325,I[1]
205,remain,remain,2,96.t2,1326,remain[1]
205,in,in,3,96.t3,1327,in[2]
205,the,the,4,96.t4,1328,the[1]
205,place,place,5,96.t5,1329,place[1]
205,Bladen,Bladen,6,96.t6,1330,Bladen[1]
205,County,County,7,96.t7,1331,County[1]
206,I,I,1,97.t1,1332,I[1]
206,remain,remain,2,97.t2,1333,remain[1]
206,in,in,3,97.t3,1334,in[2]
206,the,the,4,97.t4,1335,the[1]
206,hand,hand,5,97.t5,1336,hand[1]
206,of,of,6,97.t6,1337,of[1]
206,Jim,Jim,7,97.t7,1338,Jim[1]
206,Owen.,Owen,8,97.t8,1339,Owen[1]
207,He,He,1,98.t1,1340,He[1]
207,does,does,2,98.t2,1341,does[1]
207,not,not,3,98.t3,1342,not[1]
207,beat,beat,4,98.t4,1343,beat[1]
207,me.,me,5,98.t5,1344,me[1]
208,He,He,1,99.t1,1345,He[1]
208,does,does,2,99.t2,1346,does[1]
208,not,not,3,99.t3,1347,not[1]
208,keep,keep,4,99.t4,1348,keep[1]
208,me,me,5,99.t5,1349,me[1]
208,nailed,nailed,6,99.t6,1350,nailed[1]
208,down.,down,7,99.t7,1351,down[1]
209,I,I,1,100.t1,1352,I[1]
209,do,do,2,100.t2,1353,do[1]
209,not,not,3,100.t3,1354,not[1]
209,hunger.,hunger,4,100.t4,1355,hunger[1]
210,I,I,1,101.t1,1356,I[1]
210,am,am,2,101.t2,1357,am[1]
210,not,not,3,101.t3,1358,not[1]
210,naked.,naked,4,101.t4,1359,naked[1]
211,I,I,1,102.t1,1360,I[1]
211,do,do,2,102.t2,1361,do[1]
211,not,not,3,102.t3,1362,not[1]
211,labor,labor,4,102.t4,1363,labor[1]
211,intensely,intensely,5,102.t5,1364,intensely[1]
211,for,for,6,102.t6,1365,for[1]
211,I,I,7,102.t7,1366,I[2]
211,am,am,8,102.t8,1367,am[1]
211,not,not,9,102.t9,1368,not[2]
211,able,able,10,102.t10,1369,able[1]
211,to,to,11,102.t11,1370,to[1]
211,labor,labor,12,102.t12,1371,labor[2]
211,intense,intense,13,102.t13,1372,intense[2]
211,labor,labor,14,102.t14,1373,labor[3]
211,for,for,15,102.t15,1374,for[2]
211,I,I,16,102.t16,1375,I[3]
211,am,am,17,102.t17,1376,am[2]
211,a,a,18,102.t18,1377,a[7]
211,"small,",small,19,102.t19,1378,small[1]
211,ill,ill,20,102.t20,1379,ill[1]
211,man.,man,21,102.t21,1380,man[1]
212,I,I,1,103.t1,1381,I[1]
212,have,have,2,103.t2,1382,have[1]
212,remained,remained,3,103.t3,1383,remained[1]
212,twenty,twenty,4,103.t4,1384,twenty[1]
212,"years,",years,5,103.t5,1385,years[1]
212,not,not,6,103.t6,1386,not[1]
212,seeing,seeing,7,103.t7,1387,seeing[1]
212,anything,anything,8,103.t8,1388,anything[1]
212,harmful,harmful,9,103.t9,1389,harmful[1]
212,from,from,10,103.t10,1390,from[1]
212,the,the,11,103.t11,1391,the[1]
212,hand,hand,12,103.t12,1392,hand[1]
212,of,of,13,103.t13,1393,of[1]
212,Jim,Jim,14,103.t14,1394,Jim[1]
212,Owen.,Owen,15,103.t15,1395,Owen[1]
